image_key,split,image_id,stem,file_name,image_path,width,height,image_area,n_objects,n_edges,pairwise_truncated,class_entropy,total_bbox_area,image_area_density,graph_score_raw_sum,graph_score_mean,graph_score,S_iou,S_prox,S_scale,S_direction,relation_entropy,relation_counts
train:sequence-20250227-163459-480877-985a4c-87dc3a1247b6a6fbf0ec04d75ee7e9649408d200fc07f47cfeb81a1051448d0c-52,train,sequence-20250227-163459-480877-985a4c-87dc3a1247b6a6fbf0ec04d75ee7e9649408d200fc07f47cfeb81a1051448d0c-52,sequence-20250227-163459-480877-985a4c-87dc3a1247b6a6fbf0ec04d75ee7e9649408d200fc07f47cfeb81a1051448d0c-52,sequence-20250227-163459-480877-985a4c-87dc3a1247b6a6fbf0ec04d75ee7e9649408d200fc07f47cfeb81a1051448d0c-52.npy,/projets/Fbassignana/diffusers_try/flow_matching_trial/data/raw/v18/train/sequence-20250227-163459-480877-985a4c-87dc3a1247b6a6fbf0ec04d75ee7e9649408d200fc07f47cfeb81a1051448d0c-52.npy,256,192,49152,3,3,False,0.0,4640.92440135423,0.09441984866036439,6.458945135364174,2.152981711788058,2.152981711788058,0.1255237572714388,2.0595401469759045,1.4183579324563405,2.85552329866049,0.6365141682948128,"{'overlap': 1, 'above': 2}"
train:sequence-20250305-100148-093806-ce33dc-e3cad110d3acc60c08d5d70a39b7567d722190b6e01f8f5fb73b4e9b8b0282e7-55,train,sequence-20250305-100148-093806-ce33dc-e3cad110d3acc60c08d5d70a39b7567d722190b6e01f8f5fb73b4e9b8b0282e7-55,sequence-20250305-100148-093806-ce33dc-e3cad110d3acc60c08d5d70a39b7567d722190b6e01f8f5fb73b4e9b8b0282e7-55,sequence-20250305-100148-093806-ce33dc-e3cad110d3acc60c08d5d70a39b7567d722190b6e01f8f5fb73b4e9b8b0282e7-55.npy,/projets/Fbassignana/diffusers_try/flow_matching_trial/data/raw/v18/train/sequence-20250305-100148-093806-ce33dc-e3cad110d3acc60c08d5d70a39b7567d722190b6e01f8f5fb73b4e9b8b0282e7-55.npy,256,192,49152,6,15,False,0.0,15800.89129218855,0.3214699563026642,32.29560136622175,2.1530400910814502,2.1530400910814502,0.5205727879831358,8.121909374666123,9.895715344871373,13.757403858701124,1.2519894208137132,"{'right_of': 4, 'above': 1, 'overlap': 4, 'below': 6}"
train:sequence-20250317-175422-769611-ce3d36-1d7bbf38edf4c557fd5b35e664da07c3beedd2b51705c0dfa6af351414f4f6f5-37,train,sequence-20250317-175422-769611-ce3d36-1d7bbf38edf4c557fd5b35e664da07c3beedd2b51705c0dfa6af351414f4f6f5-37,sequence-20250317-175422-769611-ce3d36-1d7bbf38edf4c557fd5b35e664da07c3beedd2b51705c0dfa6af351414f4f6f5-37,sequence-20250317-175422-769611-ce3d36-1d7bbf38edf4c557fd5b35e664da07c3beedd2b51705c0dfa6af351414f4f6f5-37.npy,/projets/Fbassignana/diffusers_try/flow_matching_trial/data/raw/v18/train/sequence-20250317-175422-769611-ce3d36-1d7bbf38edf4c557fd5b35e664da07c3beedd2b51705c0dfa6af351414f4f6f5-37.npy,256,192,49152,2,1,False,0.0,9024.44645394932,0.18360283312885173,2.1534738064663745,2.1534738064663745,2.1534738064663745,0.0,0.41050985772148596,0.7430607563854088,0.9999031923594798,0.0,{'right_of': 1}
train:sequence-20250225-113801-715180-ce4b3d-28a1b75cd4fc6ceaa5c22c6ec3d1e4762dc8d4d599a367554ef6f96c6fc6ede5-11,train,sequence-20250225-113801-715180-ce4b3d-28a1b75cd4fc6ceaa5c22c6ec3d1e4762dc8d4d599a367554ef6f96c6fc6ede5-11,sequence-20250225-113801-715180-ce4b3d-28a1b75cd4fc6ceaa5c22c6ec3d1e4762dc8d4d599a367554ef6f96c6fc6ede5-11,sequence-20250225-113801-715180-ce4b3d-28a1b75cd4fc6ceaa5c22c6ec3d1e4762dc8d4d599a367554ef6f96c6fc6ede5-11.npy,/projets/Fbassignana/diffusers_try/flow_matching_trial/data/raw/v18/train/sequence-20250225-113801-715180-ce4b3d-28a1b75cd4fc6ceaa5c22c6ec3d1e4762dc8d4d599a367554ef6f96c6fc6ede5-11.npy,256,192,49152,2,1,False,0.0,2955.3982857977126,0.06012773205154851,2.153882571224104,2.153882571224104,2.153882571224104,0.0,0.606090790254279,0.7714016455670025,0.7763901354028226,0.0,{'above': 1}
train:sequence-20250408-164259-825353-985d31-35ca681919dbb22dff0b59a084f58f46de87c709edb692daebe68b0419db14ce-6,train,sequence-20250408-164259-825353-985d31-35ca681919dbb22dff0b59a084f58f46de87c709edb692daebe68b0419db14ce-6,sequence-20250408-164259-825353-985d31-35ca681919dbb22dff0b59a084f58f46de87c709edb692daebe68b0419db14ce-6,sequence-20250408-164259-825353-985d31-35ca681919dbb22dff0b59a084f58f46de87c709edb692daebe68b0419db14ce-6.npy,/projets/Fbassignana/diffusers_try/flow_matching_trial/data/raw/v18/train/sequence-20250408-164259-825353-985d31-35ca681919dbb22dff0b59a084f58f46de87c709edb692daebe68b0419db14ce-6.npy,256,192,49152,3,3,False,0.0,6608.5994472722305,0.1344522999526414,6.4620412618982845,2.154013753966095,2.154013753966095,0.0,0.8530651798995939,2.8306352127946015,2.7783408692040887,1.0986122886681096,"{'left_of': 1, 'above': 1, 'right_of': 1}"
train:sequence-20250313-171156-626492-985a4c-ab20ffa763dfcfce79068c1f69ee2fc5585598d4fba7fbaf702b899948d1abdf-41,train,sequence-20250313-171156-626492-985a4c-ab20ffa763dfcfce79068c1f69ee2fc5585598d4fba7fbaf702b899948d1abdf-41,sequence-20250313-171156-626492-985a4c-ab20ffa763dfcfce79068c1f69ee2fc5585598d4fba7fbaf702b899948d1abdf-41,sequence-20250313-171156-626492-985a4c-ab20ffa763dfcfce79068c1f69ee2fc5585598d4fba7fbaf702b899948d1abdf-41.npy,/projets/Fbassignana/diffusers_try/flow_matching_trial/data/raw/v18/train/sequence-20250313-171156-626492-985a4c-ab20ffa763dfcfce79068c1f69ee2fc5585598d4fba7fbaf702b899948d1abdf-41.npy,256,192,49152,2,1,False,0.0,3298.8647069251165,0.06711557427826165,2.154104282648607,2.154104282648607,2.154104282648607,0.0,0.6027566086798725,0.6322676608370434,0.9190800131316912,0.0,{'right_of': 1}
train:sequence-20250303-152221-616596-985290-8931ea2c623f29579d88764fc163180a4ca5d826c83e61dc401e58fd6874be70-17,train,sequence-20250303-152221-616596-985290-8931ea2c623f29579d88764fc163180a4ca5d826c83e61dc401e58fd6874be70-17,sequence-20250303-152221-616596-985290-8931ea2c623f29579d88764fc163180a4ca5d826c83e61dc401e58fd6874be70-17,sequence-20250303-152221-616596-985290-8931ea2c623f29579d88764fc163180a4ca5d826c83e61dc401e58fd6874be70-17.npy,/projets/Fbassignana/diffusers_try/flow_matching_trial/data/raw/v18/train/sequence-20250303-152221-616596-985290-8931ea2c623f29579d88764fc163180a4ca5d826c83e61dc401e58fd6874be70-17.npy,256,192,49152,3,3,False,0.0,6687.308529490721,0.13605364032980796,6.462430324860244,2.1541434416200813,2.1541434416200813,0.0,1.3403301025200274,2.3261310893713936,2.7959691329688234,0.0,{'right_of': 3}
train:sequence-20250212-122258-778547-985a04-5db99ed512ac0864a7e1c8b9a27c1b8fb113d6fe14421d66f027bbe2ca275c50-4,train,sequence-20250212-122258-778547-985a04-5db99ed512ac0864a7e1c8b9a27c1b8fb113d6fe14421d66f027bbe2ca275c50-4,sequence-20250212-122258-778547-985a04-5db99ed512ac0864a7e1c8b9a27c1b8fb113d6fe14421d66f027bbe2ca275c50-4,sequence-20250212-122258-778547-985a04-5db99ed512ac0864a7e1c8b9a27c1b8fb113d6fe14421d66f027bbe2ca275c50-4.npy,/projets/Fbassignana/diffusers_try/flow_matching_trial/data/raw/v18/train/sequence-20250212-122258-778547-985a04-5db99ed512ac0864a7e1c8b9a27c1b8fb113d6fe14421d66f027bbe2ca275c50-4.npy,256,192,49152,2,1,False,0.0,4094.391005630605,0.0833005982590862,2.1542429472399984,2.1542429472399984,2.1542429472399984,0.0,0.558018808844249,0.6188839895758688,0.977340148819881,0.0,{'left_of': 1}
train:sequence-20250303-110128-983525-985a55-667a69a4a3419ea2b6392f993c488b645e3ac40e47c769c9f1fd2b3da90e6fa1-51,train,sequence-20250303-110128-983525-985a55-667a69a4a3419ea2b6392f993c488b645e3ac40e47c769c9f1fd2b3da90e6fa1-51,sequence-20250303-110128-983525-985a55-667a69a4a3419ea2b6392f993c488b645e3ac40e47c769c9f1fd2b3da90e6fa1-51,sequence-20250303-110128-983525-985a55-667a69a4a3419ea2b6392f993c488b645e3ac40e47c769c9f1fd2b3da90e6fa1-51.npy,/projets/Fbassignana/diffusers_try/flow_matching_trial/data/raw/v18/train/sequence-20250303-110128-983525-985a55-667a69a4a3419ea2b6392f993c488b645e3ac40e47c769c9f1fd2b3da90e6fa1-51.npy,256,192,49152,2,1,False,0.0,1556.3420904166996,0.03166386088901163,2.1543895116583314,2.1543895116583314,2.1543895116583314,0.0,0.7591758539067918,0.6796887486949725,0.7155249090565673,0.0,{'left_of': 1}
train:sequence-20250218-164249-281020-985d31-646e3f00cf1bc4f3c5ce5420ff6370abbd2b343728d6def48c111af144058ae0-50,train,sequence-20250218-164249-281020-985d31-646e3f00cf1bc4f3c5ce5420ff6370abbd2b343728d6def48c111af144058ae0-50,sequence-20250218-164249-281020-985d31-646e3f00cf1bc4f3c5ce5420ff6370abbd2b343728d6def48c111af144058ae0-50,sequence-20250218-164249-281020-985d31-646e3f00cf1bc4f3c5ce5420ff6370abbd2b343728d6def48c111af144058ae0-50.npy,/projets/Fbassignana/diffusers_try/flow_matching_trial/data/raw/v18/train/sequence-20250218-164249-281020-985d31-646e3f00cf1bc4f3c5ce5420ff6370abbd2b343728d6def48c111af144058ae0-50.npy,256,192,49152,3,3,False,0.0,6367.8250135253475,0.12955373155772598,6.463328074952473,2.1544426916508246,2.1544426916508246,0.08208463203122758,1.4700752527765009,2.075865275437512,2.835302914707232,1.0986122886681096,"{'below': 1, 'overlap': 1, 'above': 1}"
train:sequence-20250212-162302-522686-ce4b3d-50f0e08134251409abe0afcb3a3f86d90312b5c940cf4c8b00931d4c4ba56818-55,train,sequence-20250212-162302-522686-ce4b3d-50f0e08134251409abe0afcb3a3f86d90312b5c940cf4c8b00931d4c4ba56818-55,sequence-20250212-162302-522686-ce4b3d-50f0e08134251409abe0afcb3a3f86d90312b5c940cf4c8b00931d4c4ba56818-55,sequence-20250212-162302-522686-ce4b3d-50f0e08134251409abe0afcb3a3f86d90312b5c940cf4c8b00931d4c4ba56818-55.npy,/projets/Fbassignana/diffusers_try/flow_matching_trial/data/raw/v18/train/sequence-20250212-162302-522686-ce4b3d-50f0e08134251409abe0afcb3a3f86d90312b5c940cf4c8b00931d4c4ba56818-55.npy,256,192,49152,2,1,False,0.0,3124.9263162318966,0.06357678866031691,2.1550183699530505,2.1550183699530505,2.1550183699530505,0.0,0.5325252663661451,0.8882756375013003,0.734217466085605,0.0,{'left_of': 1}
train:sequence-20250314-143346-637334-984cb1-1270cdd5f8182cf558bfbaea2b6dc0ab362e55847e9254968fa5cb15ec722c7a-37,train,sequence-20250314-143346-637334-984cb1-1270cdd5f8182cf558bfbaea2b6dc0ab362e55847e9254968fa5cb15ec722c7a-37,sequence-20250314-143346-637334-984cb1-1270cdd5f8182cf558bfbaea2b6dc0ab362e55847e9254968fa5cb15ec722c7a-37,sequence-20250314-143346-637334-984cb1-1270cdd5f8182cf558bfbaea2b6dc0ab362e55847e9254968fa5cb15ec722c7a-37.npy,/projets/Fbassignana/diffusers_try/flow_matching_trial/data/raw/v18/train/sequence-20250314-143346-637334-984cb1-1270cdd5f8182cf558bfbaea2b6dc0ab362e55847e9254968fa5cb15ec722c7a-37.npy,256,192,49152,2,1,False,0.0,5680.649782656605,0.1155731156953248,2.1555813003331603,2.1555813003331603,2.1555813003331603,0.0,0.3238147437814474,0.9542805926764536,0.8774859638752591,0.0,{'right_of': 1}
train:sequence-20250305-174519-280587-985a04-622b804715182d8306ac5117ae8a353d6245d4149b556dfeea0525e4a345a503-25,train,sequence-20250305-174519-280587-985a04-622b804715182d8306ac5117ae8a353d6245d4149b556dfeea0525e4a345a503-25,sequence-20250305-174519-280587-985a04-622b804715182d8306ac5117ae8a353d6245d4149b556dfeea0525e4a345a503-25,sequence-20250305-174519-280587-985a04-622b804715182d8306ac5117ae8a353d6245d4149b556dfeea0525e4a345a503-25.npy,/projets/Fbassignana/diffusers_try/flow_matching_trial/data/raw/v18/train/sequence-20250305-174519-280587-985a04-622b804715182d8306ac5117ae8a353d6245d4149b556dfeea0525e4a345a503-25.npy,256,192,49152,3,3,False,0.0,6344.036014291036,0.12906974312929353,6.467387997945861,2.155795999315287,2.155795999315287,0.002926564742669556,1.6260268817696608,2.028654602506969,2.8097799489265607,0.6365141682948128,"{'above': 2, 'below': 1}"
train:sequence-20250228-131323-190482-94b4c8-9c55474560b5d24bb9f9e308829a484bb5cdd840222f47d1f341d05d46ac96b2-22,train,sequence-20250228-131323-190482-94b4c8-9c55474560b5d24bb9f9e308829a484bb5cdd840222f47d1f341d05d46ac96b2-22,sequence-20250228-131323-190482-94b4c8-9c55474560b5d24bb9f9e308829a484bb5cdd840222f47d1f341d05d46ac96b2-22,sequence-20250228-131323-190482-94b4c8-9c55474560b5d24bb9f9e308829a484bb5cdd840222f47d1f341d05d46ac96b2-22.npy,/projets/Fbassignana/diffusers_try/flow_matching_trial/data/raw/v18/train/sequence-20250228-131323-190482-94b4c8-9c55474560b5d24bb9f9e308829a484bb5cdd840222f47d1f341d05d46ac96b2-22.npy,256,192,49152,3,3,False,0.0,2149.2810921442515,0.04372723576139834,6.468342629988985,2.1561142099963284,2.1561142099963284,0.14610532516592858,1.2268131577496777,2.527653523681562,2.5677706233918176,0.6365141682948128,"{'overlap': 1, 'above': 2}"
train:sequence-20250225-130623-090065-ce3385-45f12a642fc16a44c049faa255136923886b41180d30e9cb36e39dcba76d0e80-34,train,sequence-20250225-130623-090065-ce3385-45f12a642fc16a44c049faa255136923886b41180d30e9cb36e39dcba76d0e80-34,sequence-20250225-130623-090065-ce3385-45f12a642fc16a44c049faa255136923886b41180d30e9cb36e39dcba76d0e80-34,sequence-20250225-130623-090065-ce3385-45f12a642fc16a44c049faa255136923886b41180d30e9cb36e39dcba76d0e80-34.npy,/projets/Fbassignana/diffusers_try/flow_matching_trial/data/raw/v18/train/sequence-20250225-130623-090065-ce3385-45f12a642fc16a44c049faa255136923886b41180d30e9cb36e39dcba76d0e80-34.npy,256,192,49152,2,1,False,0.0,2844.83567680337,0.057878330013089396,2.1567172919958875,2.1567172919958875,2.1567172919958875,0.0,0.6115437166897102,0.6128267072542618,0.9323468680519155,0.0,{'below': 1}
train:sequence-20250212-154122-189481-94fdf1-4888a7fb34c82a564678e77eb85b6bd4770a17ea79230974b16c0dc0536ecb9a-23,train,sequence-20250212-154122-189481-94fdf1-4888a7fb34c82a564678e77eb85b6bd4770a17ea79230974b16c0dc0536ecb9a-23,sequence-20250212-154122-189481-94fdf1-4888a7fb34c82a564678e77eb85b6bd4770a17ea79230974b16c0dc0536ecb9a-23,sequence-20250212-154122-189481-94fdf1-4888a7fb34c82a564678e77eb85b6bd4770a17ea79230974b16c0dc0536ecb9a-23.npy,/projets/Fbassignana/diffusers_try/flow_matching_trial/data/raw/v18/train/sequence-20250212-154122-189481-94fdf1-4888a7fb34c82a564678e77eb85b6bd4770a17ea79230974b16c0dc0536ecb9a-23.npy,256,192,49152,2,1,False,0.0,2271.3804829136934,0.04621135422594591,2.1570463649489655,2.1570463649489655,2.1570463649489655,0.0,0.7367281291081482,0.5788950420769563,0.8414231937638611,0.0,{'above': 1}
train:sequence-20250219-171637-267326-985a4c-d5f499d189daff741ac52676da70f707559844d41374b433e2f1e36394aebf05-1,train,sequence-20250219-171637-267326-985a4c-d5f499d189daff741ac52676da70f707559844d41374b433e2f1e36394aebf05-1,sequence-20250219-171637-267326-985a4c-d5f499d189daff741ac52676da70f707559844d41374b433e2f1e36394aebf05-1,sequence-20250219-171637-267326-985a4c-d5f499d189daff741ac52676da70f707559844d41374b433e2f1e36394aebf05-1.npy,/projets/Fbassignana/diffusers_try/flow_matching_trial/data/raw/v18/train/sequence-20250219-171637-267326-985a4c-d5f499d189daff741ac52676da70f707559844d41374b433e2f1e36394aebf05-1.npy,256,192,49152,2,1,False,0.0,3380.4710544050904,0.06877585966807231,2.157103464260656,2.157103464260656,2.157103464260656,0.0,0.543769257812786,0.8968212427031407,0.716512963744729,0.0,{'left_of': 1}
train:sequence-20250303-155215-139382-94eea3-23be45b80b6d0eb36f55eec8bafacc6b56b30b559c0a1fd440bbdee649ad2f47-47,train,sequence-20250303-155215-139382-94eea3-23be45b80b6d0eb36f55eec8bafacc6b56b30b559c0a1fd440bbdee649ad2f47-47,sequence-20250303-155215-139382-94eea3-23be45b80b6d0eb36f55eec8bafacc6b56b30b559c0a1fd440bbdee649ad2f47-47,sequence-20250303-155215-139382-94eea3-23be45b80b6d0eb36f55eec8bafacc6b56b30b559c0a1fd440bbdee649ad2f47-47.npy,/projets/Fbassignana/diffusers_try/flow_matching_trial/data/raw/v18/train/sequence-20250303-155215-139382-94eea3-23be45b80b6d0eb36f55eec8bafacc6b56b30b559c0a1fd440bbdee649ad2f47-47.npy,256,192,49152,4,6,False,0.0,9562.744320381535,0.19455453125776234,12.944395810690864,2.1573993017818105,2.1573993017818105,0.024013831757492603,2.3357321117666925,5.467934888769714,5.116714978396963,0.6931471805599453,"{'right_of': 3, 'below': 3}"
train:sequence-20250225-174648-622111-985a4c-429ea2127d80d7cb694c47fc3abed1aefb9c1ff7e29bb4501d2b6135de6aee26-38,train,sequence-20250225-174648-622111-985a4c-429ea2127d80d7cb694c47fc3abed1aefb9c1ff7e29bb4501d2b6135de6aee26-38,sequence-20250225-174648-622111-985a4c-429ea2127d80d7cb694c47fc3abed1aefb9c1ff7e29bb4501d2b6135de6aee26-38,sequence-20250225-174648-622111-985a4c-429ea2127d80d7cb694c47fc3abed1aefb9c1ff7e29bb4501d2b6135de6aee26-38.npy,/projets/Fbassignana/diffusers_try/flow_matching_trial/data/raw/v18/train/sequence-20250225-174648-622111-985a4c-429ea2127d80d7cb694c47fc3abed1aefb9c1ff7e29bb4501d2b6135de6aee26-38.npy,256,192,49152,2,1,False,0.0,4539.620669309981,0.0923588189556881,2.1574291862222332,2.1574291862222332,2.1574291862222332,0.0,0.4646393799685421,0.8681118494000144,0.8246779568536765,0.0,{'right_of': 1}
train:sequence-20250317-171047-773603-ce2dfd-3b2d6d713eba812abfa804a209628cba5e8327602dbf4f034e42bedb0e9639f1-62,train,sequence-20250317-171047-773603-ce2dfd-3b2d6d713eba812abfa804a209628cba5e8327602dbf4f034e42bedb0e9639f1-62,sequence-20250317-171047-773603-ce2dfd-3b2d6d713eba812abfa804a209628cba5e8327602dbf4f034e42bedb0e9639f1-62,sequence-20250317-171047-773603-ce2dfd-3b2d6d713eba812abfa804a209628cba5e8327602dbf4f034e42bedb0e9639f1-62.npy,/projets/Fbassignana/diffusers_try/flow_matching_trial/data/raw/v18/train/sequence-20250317-171047-773603-ce2dfd-3b2d6d713eba812abfa804a209628cba5e8327602dbf4f034e42bedb0e9639f1-62.npy,256,192,49152,2,1,False,0.0,6470.979571456144,0.13165241641146128,2.1575364644763164,2.1575364644763164,2.1575364644763164,0.0,0.25326201710781243,0.9096393178909195,0.9946351294775846,0.0,{'right_of': 1}
train:sequence-20250404-152551-085480-ce3385-d965b10fa1b7942e44990f4d42486a1fbd63d92b656ca5fc5fb5704184c6a6c8-10,train,sequence-20250404-152551-085480-ce3385-d965b10fa1b7942e44990f4d42486a1fbd63d92b656ca5fc5fb5704184c6a6c8-10,sequence-20250404-152551-085480-ce3385-d965b10fa1b7942e44990f4d42486a1fbd63d92b656ca5fc5fb5704184c6a6c8-10,sequence-20250404-152551-085480-ce3385-d965b10fa1b7942e44990f4d42486a1fbd63d92b656ca5fc5fb5704184c6a6c8-10.npy,/projets/Fbassignana/diffusers_try/flow_matching_trial/data/raw/v18/train/sequence-20250404-152551-085480-ce3385-d965b10fa1b7942e44990f4d42486a1fbd63d92b656ca5fc5fb5704184c6a6c8-10.npy,256,192,49152,2,1,False,0.0,1534.4533280488104,0.031218532878597216,2.1583863018001677,2.1583863018001677,2.1583863018001677,0.0,0.4932760663820784,0.7137555243922636,0.9513547110258256,0.0,{'left_of': 1}
train:sequence-20250314-163538-523910-ce2dfd-d4fb8df9bd7d2e7a8131f67b60fee8eb2eeee9cfc8af5f87f5d42ee292541f0b-28,train,sequence-20250314-163538-523910-ce2dfd-d4fb8df9bd7d2e7a8131f67b60fee8eb2eeee9cfc8af5f87f5d42ee292541f0b-28,sequence-20250314-163538-523910-ce2dfd-d4fb8df9bd7d2e7a8131f67b60fee8eb2eeee9cfc8af5f87f5d42ee292541f0b-28,sequence-20250314-163538-523910-ce2dfd-d4fb8df9bd7d2e7a8131f67b60fee8eb2eeee9cfc8af5f87f5d42ee292541f0b-28.npy,/projets/Fbassignana/diffusers_try/flow_matching_trial/data/raw/v18/train/sequence-20250314-163538-523910-ce2dfd-d4fb8df9bd7d2e7a8131f67b60fee8eb2eeee9cfc8af5f87f5d42ee292541f0b-28.npy,256,192,49152,2,1,False,0.0,6577.533829034306,0.1338202683315899,2.158430297672708,2.158430297672708,2.158430297672708,0.0,0.34640201029717943,0.8149220232071465,0.9971062641683821,0.0,{'right_of': 1}
train:sequence-20250306-160555-332707-94eea3-5df1e43079cefa3d8e7b57b3c6505cf571b81105cd7c47fabfa7fdea89994950-45,train,sequence-20250306-160555-332707-94eea3-5df1e43079cefa3d8e7b57b3c6505cf571b81105cd7c47fabfa7fdea89994950-45,sequence-20250306-160555-332707-94eea3-5df1e43079cefa3d8e7b57b3c6505cf571b81105cd7c47fabfa7fdea89994950-45,sequence-20250306-160555-332707-94eea3-5df1e43079cefa3d8e7b57b3c6505cf571b81105cd7c47fabfa7fdea89994950-45.npy,/projets/Fbassignana/diffusers_try/flow_matching_trial/data/raw/v18/train/sequence-20250306-160555-332707-94eea3-5df1e43079cefa3d8e7b57b3c6505cf571b81105cd7c47fabfa7fdea89994950-45.npy,256,192,49152,3,3,False,0.0,3899.014948986587,0.07932566221082737,6.475900918943695,2.1586336396478982,2.1586336396478982,0.0,1.3163727177176576,2.238829964568292,2.9206982366577448,0.6365141682948128,"{'left_of': 2, 'right_of': 1}"
train:sequence-20250219-164545-063512-985a4c-695791c914adf7ca724fb975e7a07d69ebc33de662d4aa9c86512b392c8a09c3-4,train,sequence-20250219-164545-063512-985a4c-695791c914adf7ca724fb975e7a07d69ebc33de662d4aa9c86512b392c8a09c3-4,sequence-20250219-164545-063512-985a4c-695791c914adf7ca724fb975e7a07d69ebc33de662d4aa9c86512b392c8a09c3-4,sequence-20250219-164545-063512-985a4c-695791c914adf7ca724fb975e7a07d69ebc33de662d4aa9c86512b392c8a09c3-4.npy,/projets/Fbassignana/diffusers_try/flow_matching_trial/data/raw/v18/train/sequence-20250219-164545-063512-985a4c-695791c914adf7ca724fb975e7a07d69ebc33de662d4aa9c86512b392c8a09c3-4.npy,256,192,49152,3,3,False,0.0,5831.410656931912,0.1186403535345848,6.476634538391915,2.1588781794639718,2.1588781794639718,0.0,1.0056542856492587,2.652063226940793,2.8189170258018628,0.6365141682948128,"{'above': 1, 'right_of': 2}"
train:sequence-20250224-153249-508128-98553f-e77c6d88b3d76a91333e4a16108e8ec812f02493f83a47bf24ac8fa5c1fcf319-46,train,sequence-20250224-153249-508128-98553f-e77c6d88b3d76a91333e4a16108e8ec812f02493f83a47bf24ac8fa5c1fcf319-46,sequence-20250224-153249-508128-98553f-e77c6d88b3d76a91333e4a16108e8ec812f02493f83a47bf24ac8fa5c1fcf319-46,sequence-20250224-153249-508128-98553f-e77c6d88b3d76a91333e4a16108e8ec812f02493f83a47bf24ac8fa5c1fcf319-46.npy,/projets/Fbassignana/diffusers_try/flow_matching_trial/data/raw/v18/train/sequence-20250224-153249-508128-98553f-e77c6d88b3d76a91333e4a16108e8ec812f02493f83a47bf24ac8fa5c1fcf319-46.npy,256,192,49152,2,1,False,0.0,3077.219642580407,0.06260619390015476,2.15914043963403,2.15914043963403,2.15914043963403,0.0,0.2853263842383833,0.8745518970348544,0.9992621583607925,0.0,{'right_of': 1}
train:sequence-20250312-164426-625658-94f1d9-44113190548ae2de5f1193f97525182768b50f293a2630ac7e67f2b29bbce612-7,train,sequence-20250312-164426-625658-94f1d9-44113190548ae2de5f1193f97525182768b50f293a2630ac7e67f2b29bbce612-7,sequence-20250312-164426-625658-94f1d9-44113190548ae2de5f1193f97525182768b50f293a2630ac7e67f2b29bbce612-7,sequence-20250312-164426-625658-94f1d9-44113190548ae2de5f1193f97525182768b50f293a2630ac7e67f2b29bbce612-7.npy,/projets/Fbassignana/diffusers_try/flow_matching_trial/data/raw/v18/train/sequence-20250312-164426-625658-94f1d9-44113190548ae2de5f1193f97525182768b50f293a2630ac7e67f2b29bbce612-7.npy,256,192,49152,3,3,False,0.0,4380.003762962493,0.08911140468266791,6.4778672822630945,2.1592890940876983,2.1592890940876983,0.0,1.570067831278612,2.1896151667540624,2.7181842842304205,1.0986122886681096,"{'left_of': 1, 'below': 1, 'right_of': 1}"
train:sequence-20250312-082417-873222-985a04-efc5c89c8ccf6776ca881347f0c6d23bed2a8099f99aeb14df364981739e7a64-31,train,sequence-20250312-082417-873222-985a04-efc5c89c8ccf6776ca881347f0c6d23bed2a8099f99aeb14df364981739e7a64-31,sequence-20250312-082417-873222-985a04-efc5c89c8ccf6776ca881347f0c6d23bed2a8099f99aeb14df364981739e7a64-31,sequence-20250312-082417-873222-985a04-efc5c89c8ccf6776ca881347f0c6d23bed2a8099f99aeb14df364981739e7a64-31.npy,/projets/Fbassignana/diffusers_try/flow_matching_trial/data/raw/v18/train/sequence-20250312-082417-873222-985a04-efc5c89c8ccf6776ca881347f0c6d23bed2a8099f99aeb14df364981739e7a64-31.npy,256,192,49152,2,1,False,0.0,5797.800169586786,0.117956546419002,2.159546228611571,2.159546228611571,2.159546228611571,0.07246406334602029,0.6513130651299177,0.6101769814685628,0.8255921186670703,0.0,{'overlap': 1}
train:sequence-20250228-153700-082857-984cb1-ea3ca6cd983faecafc92fa4898cbd3cab74802d27d6218ad141c0997370d8f5a-39,train,sequence-20250228-153700-082857-984cb1-ea3ca6cd983faecafc92fa4898cbd3cab74802d27d6218ad141c0997370d8f5a-39,sequence-20250228-153700-082857-984cb1-ea3ca6cd983faecafc92fa4898cbd3cab74802d27d6218ad141c0997370d8f5a-39,sequence-20250228-153700-082857-984cb1-ea3ca6cd983faecafc92fa4898cbd3cab74802d27d6218ad141c0997370d8f5a-39.npy,/projets/Fbassignana/diffusers_try/flow_matching_trial/data/raw/v18/train/sequence-20250228-153700-082857-984cb1-ea3ca6cd983faecafc92fa4898cbd3cab74802d27d6218ad141c0997370d8f5a-39.npy,256,192,49152,2,1,False,0.0,5948.973700305162,0.12103217977508875,2.159567404543545,2.159567404543545,2.159567404543545,0.019242529654537037,0.6118420050115833,0.5972051564503386,0.931277713427086,0.0,{'left_of': 1}
